protein	logFC	se	df	t	pval	adjPval	group1	group2	batch	gene	Synonyms	GO cellular component	GO biological process	GO molecular function	Description	Interpro terms	bait	control	sphere	Description.x	Cluster order	Unique identifier	Protein	Description.y	Symbol	Residue	Localization probability	Sequence window (-15, +15)	Tryptic phosphopeptides with phosphorylation localization probability
Q43284	2.4933655543944813	0.16636319371203037	10.089787877048678	-14.987483101042296	3.1809153466038186e-8	1.6382633374705221e-07	At_35S_RAPTOR_ctrl_24h	At_35S_RAPTOR_suc_24h	R0722	AT5G51210	MWD22.16;<br>MWD22_16;<br>oleosin3	lipid droplet; membrane; monolayer-surrounded lipid storage body	post-embryonic development; reproductive structure development	molecular_function	oleosin3 [Source:NCBI gene (formerly Entrezgene);Acc:835196]	Oleosin	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9ASV6	1.308818717424873	0.17915976226187924	13.04588800754508	-7.305316221126497	5.837794210442049e-6	1.7843823813049284e-5	At_35S_RAPTOR_ctrl_24h	At_35S_RAPTOR_suc_24h	R0722	AT3G15190	plastid ribosomal protein S20	chloroplast; chloroplast envelope; chloroplast stroma; cytosol; plastid; ribonucleoprotein complex; ribosome	translation	mRNA binding; RNA binding; rRNA binding; structural constituent of ribosome	chloroplast 30S ribosomal protein S20 [Source:NCBI gene (formerly Entrezgene);Acc:820750]	Ribosomal protein S20; Ribosomal protein S20 superfamily	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9SR09	2.0982043894542333	0.08214795954804036	11.539412447953303	-25.541771225945027	1.6232893319628283e-11	2.92192079753309e-10	At_35S_RAPTOR_ctrl_24h	At_35S_RAPTOR_suc_24h	R0722	AT3G04650	F7O18.13<br>F7O18_13	chloroplast; cytosol	NA	molecular_function	FAD/NAD(P)-binding oxidoreductase family protein [Source:NCBI gene (formerly Entrezgene);Acc:819623]	FAD/NAD(P)-binding domain superfamily	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q43284	1.2279329440823248	0.1271667126341444	23.29593655702591	-9.656087812972398	1.2997162165981615e-9	4.114486247810748e-9	At_XVE_LST8_man_24h	At_XVE_LST8_suc_24h	R0967	AT5G51210	MWD22.16;<br>MWD22_16;<br>oleosin3	lipid droplet; membrane; monolayer-surrounded lipid storage body	post-embryonic development; reproductive structure development	molecular_function	oleosin3 [Source:NCBI gene (formerly Entrezgene);Acc:835196]	Oleosin	Q9LV27	Q9LV27	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9LV27	3.4818203908058893	0.03597888230330767	19.781017759517265	-96.77400096683364	6.024386813718287e-28	1.6115234726696416e-25	At_XVE_LST8_man_24h	At_XVE_RAPTOR_man_24h	R0967	AT3G18140	Lethal with Sec Thirteen 8-1	endosome; membrane; TORC1 complex; TORC2 complex	long-day photoperiodism; regulation of inositol biosynthetic process; regulation of raffinose biosynthetic process; response to stimulus; TOR signaling	protein binding	Transducin/WD40 repeat-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:821339]	WD40 repeat; WD40/YVTN repeat-like-containing domain superfamily; WD40 repeat, conserved site; G-protein beta WD-40 repeat; WD40-repeat-containing domain superfamily; Target of rapamycin complex subunit LST8	Q9LV27	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q43284	1.8040117701302885	0.11393188889090544	23.29593655702591	-15.83412499952235	5.784446133897582e-14	1.2378714726540826e-11	At_XVE_LST8_man_4h	At_XVE_LST8_suc_4h	R0967	AT5G51210	MWD22.16;<br>MWD22_16;<br>oleosin3	lipid droplet; membrane; monolayer-surrounded lipid storage body	post-embryonic development; reproductive structure development	molecular_function	oleosin3 [Source:NCBI gene (formerly Entrezgene);Acc:835196]	Oleosin	Q9LV27	Q9LV27	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9LV27	3.924445685584398	0.03467197663452439	19.781017759517265	-113.18782678448903	2.730966551070818e-29	1.8310959952967523e-26	At_XVE_LST8_man_4h	At_XVE_RAPTOR_man_4h	R0967	AT3G18140	Lethal with Sec Thirteen 8-1	endosome; membrane; TORC1 complex; TORC2 complex	long-day photoperiodism; regulation of inositol biosynthetic process; regulation of raffinose biosynthetic process; response to stimulus; TOR signaling	protein binding	Transducin/WD40 repeat-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:821339]	WD40 repeat; WD40/YVTN repeat-like-containing domain superfamily; WD40 repeat, conserved site; G-protein beta WD-40 repeat; WD40-repeat-containing domain superfamily; Target of rapamycin complex subunit LST8	Q9LV27	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q08112	1.10174675019586	0.07760849663821826	24.083262853888037	-14.196213016878689	3.3792355555797145e-13	3.867146571625983e-12	At_XVE_LST8_suc_24h	At_XVE_LST8_suc_4h	R0967	AT1G04270	cytosolic ribosomal protein S15;<br>F19P19.29;<br>F19P19_29;<br>RIBOSOMAL PROTEIN S15	cytoplasm; cytosolic ribosome; cytosolic small ribosomal subunit; extracellular region; plant-type vacuole; plasmodesma; polysomal ribosome; ribonucleoprotein complex; ribosome; small ribosomal subunit	translation	mRNA binding; RNA binding; structural constituent of ribosome	cytosolic ribosomal protein S15 [Source:NCBI gene (formerly Entrezgene);Acc:839564]	Ribosomal protein S19/S15; Ribosomal protein S19A/S15e; Ribosomal protein S15/S19, conserved site; Ribosomal protein S19/S15, superfamily	Q9LV27	Q9LV27	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9FVQ1	1.202070958919201	0.069178781248586535	23.587344591879425	-17.376295696793036	6.0586756364857076e-15	1.0541110456975137e-13	At_XVE_LST8_suc_24h	At_XVE_LST8_suc_4h	R0967	AT1G48920	ATNUC-L1;<br>F27K7.6;<br>F27K7_6;<br>NUC1;<br>nucleolin 1;<br>nucleolin like 1;<br>PARALLEL 1;<br>PARL1	mitochondrion; nucleolus; nucleus	cotyledon vascular tissue pattern formation; leaf development; leaf vascular tissue pattern formation; petal vascular tissue pattern formation; ribosome biogenesis; root development; rRNA processing; sepal vascular tissue pattern formation; shoot system development	DNA binding; mRNA binding; nucleic acid binding; protein binding; RNA binding	nucleolin like 1 [Source:NCBI gene (formerly Entrezgene);Acc:841314]	RNA recognition motif domain; Nucleotide-binding alpha-beta plait domain superfamily; NUCL, RNA recognition motif 1; NUCL, RNA recognition motif 2; RNA-binding domain superfamily	Q9LV27	Q9LV27	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9LV27	4.249919565682375	0.03851449779703055	19.781017759517265	-110.345968629248	4.5126692979497637e-29	1.0730124775124991e-26	At_XVE_LST8_suc_24h	At_XVE_RAPTOR_suc_24h	R0967	AT3G18140	Lethal with Sec Thirteen 8-1	endosome; membrane; TORC1 complex; TORC2 complex	long-day photoperiodism; regulation of inositol biosynthetic process; regulation of raffinose biosynthetic process; response to stimulus; TOR signaling	protein binding	Transducin/WD40 repeat-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:821339]	WD40 repeat; WD40/YVTN repeat-like-containing domain superfamily; WD40 repeat, conserved site; G-protein beta WD-40 repeat; WD40-repeat-containing domain superfamily; Target of rapamycin complex subunit LST8	Q9LV27	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9LV27	3.9330481147776375	0.04386370405500688	19.781017759517265	-89.66520724846754	2.7159891103010977e-27	9.687027826740582e-25	At_XVE_LST8_suc_4h	At_XVE_RAPTOR_suc_4h	R0967	AT3G18140	Lethal with Sec Thirteen 8-1	endosome; membrane; TORC1 complex; TORC2 complex	long-day photoperiodism; regulation of inositol biosynthetic process; regulation of raffinose biosynthetic process; response to stimulus; TOR signaling	protein binding	Transducin/WD40 repeat-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:821339]	WD40 repeat; WD40/YVTN repeat-like-containing domain superfamily; WD40 repeat, conserved site; G-protein beta WD-40 repeat; WD40-repeat-containing domain superfamily; Target of rapamycin complex subunit LST8	Q9LV27	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P92959	1.3078247234146856	0.05647333658598307	23.9168116073468	-23.158269060718	6.884380263562272e-18	1.913321268054969e-16	At_XVE_RAPTOR_suc_24h	At_XVE_RAPTOR_suc_4h	R0967	AT5G54600	MRB17.10;<br>MRB17_10;<br>plastid ribosomal protein L24;<br>SUPPRESSOR OF VARIEGATION 8;<br>SVR8	chloroplast; chloroplast envelope; chloroplast stroma; plastid; ribonucleoprotein complex; ribosome	plastid translation; translation	mRNA binding; RNA binding; rRNA binding; structural constituent of ribosome	Translation protein SH3-like family protein [Source:NCBI gene (formerly Entrezgene);Acc:835549]	Ribosomal protein L24; KOW; Ribosomal protein L24/L26, conserved site; Translation protein SH3-like domain superfamily; Ribosomal protein L2, domain 2; Ribosomal protein L26/L24, KOW domain	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q93YQ1	1.0811058022448017	0.0300529862619908	22.13338165447885	-35.97332367639348	3.91287277256679e-21	2.4628081568508625e-19	At_XVE_RAPTOR_suc_24h	At_XVE_RAPTOR_suc_4h	R0967	AT3G08850	ATRAPTOR1B;<br>RAPTOR1B	Cul4-RING E3 ubiquitin ligase complex; cytoplasm; TORC1 complex	embryo development ending in seed dormancy; maintenance of shoot apical meristem identity; negative regulation of autophagy; TOR signaling	kinase binding; protein binding	Regulatory-associated protein of TOR 1 [Source:NCBI gene (formerly Entrezgene);Acc:820032]	WD40 repeat; Regulatory associated protein of TOR; Armadillo-like helical; WD40/YVTN repeat-like-containing domain superfamily; Armadillo-type fold; Raptor, N-terminal CASPase-like domain; WD40-repeat-containing domain superfamily	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9FR53	1.547900463739346	0.03820189753715666	19.677121750223648	-40.51894182046316	1.983903159502072e-20	1.1172507266669564e-18	At_XVE_RAPTOR_suc_24h	At_XVE_RAPTOR_suc_4h	R0967	AT1G50030	F2J10.19;<br>F2J10_19;<br>target of rapamycin	cytoplasm; nucleus; polysome; protein-containing complex	abscisic acid biosynthetic process; auxin-activated signaling pathway; brassinosteroid mediated signaling pathway; defense response; dephosphorylation; embryo development ending in seed dormancy; gravitropism; negative regulation of autophagy; negative regulation of defense response to virus; phosphatidylinositol-3-phosphate biosynthetic process; phosphorylation; positive regulation of abscisic acid biosynthetic process; positive regulation of auxin mediated signaling pathway; positive regulation of brassinosteroid mediated signaling pathway; positive regulation of cell growth; positive regulation of DNA-templated transcription; positive regulation of embryonic development; positive regulation of glucose mediated signaling pathway; positive regulation of rRNA processing; post-embryonic development; response to auxin; response to rapamycin; response to stimulus; response to virus; rRNA transcription; sucrose mediated signaling	1-phosphatidylinositol-3-kinase activity; ATP binding; identical protein binding; kinase activity; nucleotide binding; protein binding; protein kinase activity; protein self-association; protein serine kinase activity; protein serine/threonine kinase activity; protein-containing complex binding; transcription cis-regulatory region binding; transferase activity	target of rapamycin [Source:NCBI gene (formerly Entrezgene);Acc:841427]	Phosphatidylinositol 3-/4-kinase, catalytic domain; PIK-related kinase, FAT; FATC domain; FKBP12-rapamycin binding domain; Protein kinase-like domain superfamily; Armadillo-like helical; Tetratricopeptide-like helical domain superfamily; PIK-related kinase; Armadillo-type fold; Phosphatidylinositol 3/4-kinase, conserved site; Domain of unknown function DUF3385,  target of rapamycin protein; Serine/threonine-protein kinase TOR, catalytic domain; FKBP12-rapamycin binding domain superfamily; Phosphatidylinositol 3-/4-kinase, catalytic domain superfamily	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9FVQ1	1.135940023364561	0.0635393460199681	23.587344591879425	-17.877741816977096	3.241263544998674e-15	4.8168777682619173e-14	At_XVE_RAPTOR_suc_24h	At_XVE_RAPTOR_suc_4h	R0967	AT1G48920	ATNUC-L1;<br>F27K7.6;<br>F27K7_6;<br>NUC1;<br>nucleolin 1;<br>nucleolin like 1;<br>PARALLEL 1;<br>PARL1	mitochondrion; nucleolus; nucleus	cotyledon vascular tissue pattern formation; leaf development; leaf vascular tissue pattern formation; petal vascular tissue pattern formation; ribosome biogenesis; root development; rRNA processing; sepal vascular tissue pattern formation; shoot system development	DNA binding; mRNA binding; nucleic acid binding; protein binding; RNA binding	nucleolin like 1 [Source:NCBI gene (formerly Entrezgene);Acc:841314]	RNA recognition motif domain; Nucleotide-binding alpha-beta plait domain superfamily; NUCL, RNA recognition motif 1; NUCL, RNA recognition motif 2; RNA-binding domain superfamily	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9LJV8	1.578660583819153	0.07434151387610735	21.693213635979312	-21.235249344666887	5.286992740060407e-16	9.350549143577912e-15	At_XVE_RAPTOR_suc_24h	At_XVE_RAPTOR_suc_4h	R0967	AT3G29075	NA	NA	biological_process	phosphatidic acid binding	glycine-rich protein [Source:NCBI gene (formerly Entrezgene);Acc:822552]	PLD-regulated protein1-like	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q93YQ1	2.033216033800159	0.05096985878719912	9.780203785147831	-39.89055654026636	3.713995805665561e-12	1.0613774680190915e-9	At_35S_FKBP12_rap_24h	At_35S_FKBP12_rap_4h	R1017	AT3G08850	ATRAPTOR1B;<br>RAPTOR1B	Cul4-RING E3 ubiquitin ligase complex; cytoplasm; TORC1 complex	embryo development ending in seed dormancy; maintenance of shoot apical meristem identity; negative regulation of autophagy; TOR signaling	kinase binding; protein binding	Regulatory-associated protein of TOR 1 [Source:NCBI gene (formerly Entrezgene);Acc:820032]	WD40 repeat; Regulatory associated protein of TOR; Armadillo-like helical; WD40/YVTN repeat-like-containing domain superfamily; Armadillo-type fold; Raptor, N-terminal CASPase-like domain; WD40-repeat-containing domain superfamily	P20081	P20081	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9LV27	4.494789653518874	0.14470146669749367	9.166419901899994	-31.06250237888381	1.328557506527744e-10	1.1390166355964524e-8	At_35S_FKBP12_rap_24h	At_35S_FKBP12_rap_4h	R1017	AT3G18140	Lethal with Sec Thirteen 8-1	endosome; membrane; TORC1 complex; TORC2 complex	long-day photoperiodism; regulation of inositol biosynthetic process; regulation of raffinose biosynthetic process; response to stimulus; TOR signaling	protein binding	Transducin/WD40 repeat-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:821339]	WD40 repeat; WD40/YVTN repeat-like-containing domain superfamily; WD40 repeat, conserved site; G-protein beta WD-40 repeat; WD40-repeat-containing domain superfamily; Target of rapamycin complex subunit LST8	P20081	P20081	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q08112	1.174316121151675	0.08280314383474655	13.0235606510767	-14.1820233721476	2.689818120189852e-9	6.78877976304633e-8	At_XVE_LST8_suc_24h_TiO	At_XVE_LST8_suc_4h_TiO	R1067	AT1G04270	cytosolic ribosomal protein S15;<br>F19P19.29;<br>F19P19_29;<br>RIBOSOMAL PROTEIN S15	cytoplasm; cytosolic ribosome; cytosolic small ribosomal subunit; extracellular region; plant-type vacuole; plasmodesma; polysomal ribosome; ribonucleoprotein complex; ribosome; small ribosomal subunit	translation	mRNA binding; RNA binding; structural constituent of ribosome	cytosolic ribosomal protein S15 [Source:NCBI gene (formerly Entrezgene);Acc:839564]	Ribosomal protein S19/S15; Ribosomal protein S19A/S15e; Ribosomal protein S15/S19, conserved site; Ribosomal protein S19/S15, superfamily	Q9LV27	Q9LV27	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9FVQ1	1.7449524847915727	0.1048379702759522	12.62374546957248	-16.644279550610786	5.788401459829275e-10	2.0392055976190228e-8	At_XVE_LST8_suc_24h_TiO	At_XVE_LST8_suc_4h_TiO	R1067	AT1G48920	ATNUC-L1;<br>F27K7.6;<br>F27K7_6;<br>NUC1;<br>nucleolin 1;<br>nucleolin like 1;<br>PARALLEL 1;<br>PARL1	mitochondrion; nucleolus; nucleus	cotyledon vascular tissue pattern formation; leaf development; leaf vascular tissue pattern formation; petal vascular tissue pattern formation; ribosome biogenesis; root development; rRNA processing; sepal vascular tissue pattern formation; shoot system development	DNA binding; mRNA binding; nucleic acid binding; protein binding; RNA binding	nucleolin like 1 [Source:NCBI gene (formerly Entrezgene);Acc:841314]	RNA recognition motif domain; Nucleotide-binding alpha-beta plait domain superfamily; NUCL, RNA recognition motif 1; NUCL, RNA recognition motif 2; RNA-binding domain superfamily	Q9LV27	Q9LV27	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9LJV8	1.0050896203572055	0.2151307875993835	13.45108720380702	-4.6719934025848655	3.99374583637301e-4	0.00146178013188458	At_XVE_LST8_suc_24h_TiO	At_XVE_LST8_suc_4h_TiO	R1067	AT3G29075	NA	NA	biological_process	phosphatidic acid binding	glycine-rich protein [Source:NCBI gene (formerly Entrezgene);Acc:822552]	PLD-regulated protein1-like	Q9LV27	Q9LV27	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9LV27	3.7994451262465887	0.0491437901613236	13.642565360370686	-77.31282251072223	2.0001861115034768e-19	1.851525257878801e-16	At_XVE_LST8_suc_24h_TiO	At_XVE_RAPTOR_suc_24h_TiO	R1067	AT3G18140	Lethal with Sec Thirteen 8-1	endosome; membrane; TORC1 complex; TORC2 complex	long-day photoperiodism; regulation of inositol biosynthetic process; regulation of raffinose biosynthetic process; response to stimulus; TOR signaling	protein binding	Transducin/WD40 repeat-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:821339]	WD40 repeat; WD40/YVTN repeat-like-containing domain superfamily; WD40 repeat, conserved site; G-protein beta WD-40 repeat; WD40-repeat-containing domain superfamily; Target of rapamycin complex subunit LST8	Q9LV27	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9LV27	3.327206138376796	0.05403919609026716	13.642565360370686	-61.57023751461856	4.430136179790951e-18	7.4913602800265e-15	At_XVE_LST8_suc_4h_TiO	At_XVE_RAPTOR_suc_4h_TiO	R1067	AT3G18140	Lethal with Sec Thirteen 8-1	endosome; membrane; TORC1 complex; TORC2 complex	long-day photoperiodism; regulation of inositol biosynthetic process; regulation of raffinose biosynthetic process; response to stimulus; TOR signaling	protein binding	Transducin/WD40 repeat-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:821339]	WD40 repeat; WD40/YVTN repeat-like-containing domain superfamily; WD40 repeat, conserved site; G-protein beta WD-40 repeat; WD40-repeat-containing domain superfamily; Target of rapamycin complex subunit LST8	Q9LV27	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P92959	1.3748716696228216	0.06978786825927014	13.41978063714103	-19.70072598456528	2.7084533930146635e-11	2.685885986060842e-9	At_XVE_RAPTOR_suc_24h_TiO	At_XVE_RAPTOR_suc_4h_TiO	R1067	AT5G54600	MRB17.10;<br>MRB17_10;<br>plastid ribosomal protein L24;<br>SUPPRESSOR OF VARIEGATION 8;<br>SVR8	chloroplast; chloroplast envelope; chloroplast stroma; plastid; ribonucleoprotein complex; ribosome	plastid translation; translation	mRNA binding; RNA binding; rRNA binding; structural constituent of ribosome	Translation protein SH3-like family protein [Source:NCBI gene (formerly Entrezgene);Acc:835549]	Ribosomal protein L24; KOW; Ribosomal protein L24/L26, conserved site; Translation protein SH3-like domain superfamily; Ribosomal protein L2, domain 2; Ribosomal protein L26/L24, KOW domain	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q93YQ1	1.3130361093535954	0.06250224149921155	11.33956098480402	-21.007824325310946	1.9561162541502863e-10	1.0670298663768174e-8	At_XVE_RAPTOR_suc_24h_TiO	At_XVE_RAPTOR_suc_4h_TiO	R1067	AT3G08850	ATRAPTOR1B;<br>RAPTOR1B	Cul4-RING E3 ubiquitin ligase complex; cytoplasm; TORC1 complex	embryo development ending in seed dormancy; maintenance of shoot apical meristem identity; negative regulation of autophagy; TOR signaling	kinase binding; protein binding	Regulatory-associated protein of TOR 1 [Source:NCBI gene (formerly Entrezgene);Acc:820032]	WD40 repeat; Regulatory associated protein of TOR; Armadillo-like helical; WD40/YVTN repeat-like-containing domain superfamily; Armadillo-type fold; Raptor, N-terminal CASPase-like domain; WD40-repeat-containing domain superfamily	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9FR53	1.4113026318289092	0.08240741015002431	12.494242879608809	-17.125919007278654	4.755781023073521e-10	2.1163225552677184e-8	At_XVE_RAPTOR_suc_24h_TiO	At_XVE_RAPTOR_suc_4h_TiO	R1067	AT1G50030	F2J10.19;<br>F2J10_19;<br>target of rapamycin	cytoplasm; nucleus; polysome; protein-containing complex	abscisic acid biosynthetic process; auxin-activated signaling pathway; brassinosteroid mediated signaling pathway; defense response; dephosphorylation; embryo development ending in seed dormancy; gravitropism; negative regulation of autophagy; negative regulation of defense response to virus; phosphatidylinositol-3-phosphate biosynthetic process; phosphorylation; positive regulation of abscisic acid biosynthetic process; positive regulation of auxin mediated signaling pathway; positive regulation of brassinosteroid mediated signaling pathway; positive regulation of cell growth; positive regulation of DNA-templated transcription; positive regulation of embryonic development; positive regulation of glucose mediated signaling pathway; positive regulation of rRNA processing; post-embryonic development; response to auxin; response to rapamycin; response to stimulus; response to virus; rRNA transcription; sucrose mediated signaling	1-phosphatidylinositol-3-kinase activity; ATP binding; identical protein binding; kinase activity; nucleotide binding; protein binding; protein kinase activity; protein self-association; protein serine kinase activity; protein serine/threonine kinase activity; protein-containing complex binding; transcription cis-regulatory region binding; transferase activity	target of rapamycin [Source:NCBI gene (formerly Entrezgene);Acc:841427]	Phosphatidylinositol 3-/4-kinase, catalytic domain; PIK-related kinase, FAT; FATC domain; FKBP12-rapamycin binding domain; Protein kinase-like domain superfamily; Armadillo-like helical; Tetratricopeptide-like helical domain superfamily; PIK-related kinase; Armadillo-type fold; Phosphatidylinositol 3/4-kinase, conserved site; Domain of unknown function DUF3385,  target of rapamycin protein; Serine/threonine-protein kinase TOR, catalytic domain; FKBP12-rapamycin binding domain superfamily; Phosphatidylinositol 3-/4-kinase, catalytic domain superfamily	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9FVQ1	1.8839615255470576	0.08927956581788128	12.62374546957248	-21.101822217528415	3.191807047985457e-11	2.685885986060842e-9	At_XVE_RAPTOR_suc_24h_TiO	At_XVE_RAPTOR_suc_4h_TiO	R1067	AT1G48920	ATNUC-L1;<br>F27K7.6;<br>F27K7_6;<br>NUC1;<br>nucleolin 1;<br>nucleolin like 1;<br>PARALLEL 1;<br>PARL1	mitochondrion; nucleolus; nucleus	cotyledon vascular tissue pattern formation; leaf development; leaf vascular tissue pattern formation; petal vascular tissue pattern formation; ribosome biogenesis; root development; rRNA processing; sepal vascular tissue pattern formation; shoot system development	DNA binding; mRNA binding; nucleic acid binding; protein binding; RNA binding	nucleolin like 1 [Source:NCBI gene (formerly Entrezgene);Acc:841314]	RNA recognition motif domain; Nucleotide-binding alpha-beta plait domain superfamily; NUCL, RNA recognition motif 1; NUCL, RNA recognition motif 2; RNA-binding domain superfamily	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9LJV8	1.9025196645372169	0.2270673759537524	13.45108720380702	-8.378657024356988	1.057035853236628e-6	1.0098574168492305e-5	At_XVE_RAPTOR_suc_24h_TiO	At_XVE_RAPTOR_suc_4h_TiO	R1067	AT3G29075	NA	NA	biological_process	phosphatidic acid binding	glycine-rich protein [Source:NCBI gene (formerly Entrezgene);Acc:822552]	PLD-regulated protein1-like	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P51430	7.187944569665879	1.007013658769706	9.98496221921584	7.137881901669111	3.1748779942336635e-5	1.403630271134883e-4	At_XVE_LST8_suc_24h_TiO	At_XVE_GFP_suc_24h_TiO	R1067	NA	NA	NA	NA	NA	NA	NA	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q84R17	5.230152938755163	0.18270888742573269	10.267777330321229	28.625607721907397	3.9383597586044455e-11	9.452063420650667e-10	At_XVE_LST8_suc_24h_TiO	At_XVE_GFP_suc_24h_TiO	R1067	AT4G24275	NA	NA	response to water deprivation	NA	NA	NA	Q9LV27	GFP	1	uncharacterized protein [Source:NCBI gene (formerly Entrezgene);Acc:828530]	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8LE63	4.782400092499207	0.62776917484493	10.88954855903827	7.618086844867055	1.1000863362995087e-5	5.133736236064374e-5	At_XVE_LST8_suc_24h_TiO	At_XVE_GFP_suc_24h_TiO	R1067	AT4G11860	T26M18.70<br>T26M18_70	cytosol	NA	cysteine-type deubiquitinase activity; K48-linked deubiquitinase activity	NA	MINDY deubiquitinase; MINDY deubiquitinase domain	Q9LV27	GFP	1	FAM63A-like protein (DUF544) [Source:NCBI gene (formerly Entrezgene);Acc:826793]	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q93VG5	5.05832647843027	0.7019154988496301	10.239334108184956	7.206460730273609	2.5594780937253587e-5	1.1621414047185411e-4	At_XVE_LST8_suc_24h_TiO	At_XVE_GFP_suc_24h_TiO	R1067	AT5G20290	F5O24.180;<br>F5O24_180	ribonucleoprotein complex; ribosome	translation	structural constituent of ribosome	NA	Ribosomal protein S8e; Small ribosomal subunit protein eS8, conserved site; Ribosomal protein eS8/ribosomal biogenesis NSA2; Ribosomal protein S8e subdomain, eukaryotes	Q9LV27	GFP	1	Ribosomal protein S8e family protein [Source:NCBI gene (formerly Entrezgene);Acc:832151]	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9LF98	5.392522122115568	0.4390978747582202	10.503688507071818	12.280911459853556	1.454140387280968e-7	1.0178982710966772e-6	At_XVE_LST8_suc_24h_TiO	At_XVE_GFP_suc_24h_TiO	R1067	NA	NA	NA	NA	NA	NA	NA	Q9LV27	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P51430	6.698640092913814	0.9537825004310282	9.98496221921584	7.0232365239314	3.641064537715683e-5	1.529247105840587e-4	At_XVE_RAPTOR_suc_24h_TiO	At_XVE_GFP_suc_24h_TiO	R1067	NA	NA	NA	NA	NA	NA	NA	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P51430	6.2576919574168315	0.3980551673037182	9.29018795220608	15.72066505204335	5.2423029172959984e-8	3.145381750377599e-7	At_XVE_RAPTOR_suc_24h_TiO	At_XVE_GFP_suc_24h_TiO	R1067	NA	NA	NA	NA	NA	NA	NA	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q84R17	4.0010383741679005	0.18574997522040249	10.267777330321229	21.53991336698942	6.9850250097407e-10	9.026801551049524e-9	At_XVE_RAPTOR_suc_24h_TiO	At_XVE_GFP_suc_24h_TiO	R1067	AT4G24275	NA	NA	response to water deprivation	NA	NA	NA	Q93YQ1	GFP	1	uncharacterized protein [Source:NCBI gene (formerly Entrezgene);Acc:828530]	NA	NA	NA	NA	NA	NA	NA	NA	NA
