protein	logFC	se	df	t	pval	adjPval	group1	group2	batch	gene	Synonyms	GO cellular component	GO biological process	GO molecular function	Description	Interpro terms	bait	control	sphere	Description.x	Cluster order	Unique identifier	Protein	Description.y	Symbol	Residue	Localization probability	Sequence window (-15, +15)	Tryptic phosphopeptides with phosphorylation localization probability
O04308	1.3540079660732411	0.10066185654116697	23.928771332523347	-13.451052986684209	1.1898889561973966e-12	1.0835584537286927e-11	At_XVE_RAPTOR_suc_24h	At_XVE_RAPTOR_suc_4h	R0967	AT3G16480	mitochondrial processing peptidase alpha subunit;<br>T2O4.13	chloroplast; chloroplast stroma; cytosol; membrane; mitochondrial inner membrane; mitochondrial intermembrane space; mitochondrial matrix; mitochondrial outer membrane; mitochondrial respiratory chain complex III; mitochondrion; plant-type vacuole; plastid	proteolysis	metal ion binding; metalloendopeptidase activity	mitochondrial processing peptidase alpha subunit [Source:NCBI gene (formerly Entrezgene);Acc:820896]	Peptidase M16, zinc-binding site; Peptidase M16, C-terminal; Metalloenzyme, LuxS/M16 peptidase-like; Peptidase M16, N-terminal	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
O48528	1.1517336108388407	0.10345197100775824	20.274841231257305	-11.133027235918666	4.316411350621078e-10	2.580201198415951e-9	At_XVE_RAPTOR_suc_24h	At_XVE_RAPTOR_suc_4h	R0967	AT2G42210	ATOEP16-3;<br>T24P15.12;<br>T24P15_12	chloroplast; chloroplast outer membrane; cytosol; membrane; mitochondrial inner membrane; mitochondrial outer membrane; mitochondrial respiratory chain complex I; mitochondrion; plastid; plastid outer membrane; pore complex; TIM22 mitochondrial import inner membrane insertion complex	monoatomic ion transport; protein insertion into mitochondrial inner membrane; transmembrane transport	porin activity; protein homodimerization activity	Mitochondrial import inner membrane translocase subunit Tim17/Tim22/Tim23 family protein [Source:NCBI gene (formerly Entrezgene);Acc:818821]	Mitochondrial import inner membrane translocase subunit TIM22	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
O49285	2.217659981921894	0.08985775461719894	20.2405732083283	-24.679672793620306	1.392637560554341e-16	2.838327980558371e-15	At_XVE_RAPTOR_suc_24h	At_XVE_RAPTOR_suc_4h	R0967	AT1G76990	ACT domain repeat 3;<br>F22K20.9;<br>F22K20_9	cytosol	NA	amino acid binding	ACT domain repeat 3 [Source:NCBI gene (formerly Entrezgene);Acc:844035]	ACT domain; ACT domain-containing protein ACR1-12; ACT-like domain	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
O80358	1.683275289139172	0.05413711031253267	21.973115439733547	-31.092817467013862	1.1686080822797384e-19	5.154834412764846e-18	At_XVE_RAPTOR_suc_24h	At_XVE_RAPTOR_suc_4h	R0967	AT1G52500	A. THALIANA FORMAMIDOPYRIMIDINE-DNA GLYCOSYLASE 1;<br>ATFPG-1;<br>ATFPG-2;<br>ATMMH-1;<br>ATMMH-2;<br>F6D8.37;<br>F6D8_37;<br>FORMAMIDOPYRIMIDINE-DNA GLYCOSYLASE 1;<br>FORMAMIDOPYRIMIDINE-DNA GLYCOSYLASE 2;<br>FPG-1;<br>FPG-2;<br>MMH;<br>MMH-2;<br>MUTM homolog;<br>MUTM homolog-1	nucleus	base-excision repair; cellular response to DNA damage stimulus; DNA repair; metabolic process; response to oxidative stress	catalytic activity; class I DNA-(apurinic or apyrimidinic site) endonuclease activity; damaged DNA binding; DNA binding; DNA N-glycosylase activity; DNA-(apurinic or apyrimidinic site) endonuclease activity; hydrolase activity; hydrolase activity, acting on glycosyl bonds; hydrolase activity, hydrolyzing N-glycosyl compounds; lyase activity; nucleic acid binding; oxidized purine nucleobase lesion DNA N-glycosylase activity; zinc ion binding	MUTM homolog-1 [Source:NCBI gene (formerly Entrezgene);Acc:841681]	Ribosomal protein S13-like, H2TH; Formamidopyrimidine-DNA glycosylase, catalytic domain; DNA glycosylase/AP lyase, H2TH DNA-binding; Formamidopyrimidine-DNA glycosylase; MutM-like, N-terminal	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P31167	1.1859389180525926	0.07351426371743468	23.34633777691568	-16.13209271347616	3.724534224534115e-14	4.3083801300016273e-13	At_XVE_RAPTOR_suc_24h	At_XVE_RAPTOR_suc_4h	R0967	AT3G08580	ADP/ATP carrier 1	chloroplast; chloroplast envelope; cytosol; membrane; mitochondrial envelope; mitochondrial inner membrane; mitochondrion; nucleolus; plant-type cell wall; plant-type vacuole; plasma membrane; vacuole	mitochondrial ADP transmembrane transport; mitochondrial ATP transmembrane transport; purine nucleotide transport; transmembrane transport	antiporter activity; ATP transmembrane transporter activity; ATP:ADP antiporter activity; copper ion binding; mRNA binding; protein binding	ADP/ATP carrier 1 [Source:NCBI gene (formerly Entrezgene);Acc:820005]	Mitochondrial carrier protein; ADP/ATP carrier protein, eukaryotic type; Mitochondrial substrate/solute carrier; Mitochondrial carrier domain superfamily	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P46077	1.2621823728260233	0.05807375809746856	21.85382970157472	-21.734125949066865	2.734004820027724e-16	5.132254662157307e-15	At_XVE_RAPTOR_suc_24h	At_XVE_RAPTOR_suc_4h	R0967	AT1G35160	14-3-3 PROTEIN G-BOX FACTOR14 PHI;<br>14-3-3PHI;<br>GENERAL REGULATORY FACTOR 4;<br>GF14 protein phi chain;<br>GRF4;<br>T32G9.30;<br>T32G9_30	cytoplasm; nucleus	signal transduction	protein binding	GF14 protein phi chain [Source:NCBI gene (formerly Entrezgene);Acc:840403]	14-3-3 protein; 14-3-3 protein, conserved site; 14-3-3 domain; 14-3-3 domain superfamily	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P46690	1.7751900129185707	0.12961408671135485	21.393845903955913	-13.695965137430198	4.6264259640774025e-12	3.793314775143924e-11	At_XVE_RAPTOR_suc_24h	At_XVE_RAPTOR_suc_4h	R0967	AT5G15230	F8M21.120;<br>F8M21_120;<br>GAST1 protein homolog 4	extracellular region	cell redox homeostasis; gibberellic acid mediated signaling pathway; response to gibberellin	NA	GAST1 protein homolog 4 [Source:NCBI gene (formerly Entrezgene);Acc:831375]	Gibberellin regulated protein	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P48348	1.7910643878034849	0.04863947988456126	19.407706012028537	-36.823263572191074	1.9894673050855299e-19	8.032943458269877e-18	At_XVE_RAPTOR_suc_24h	At_XVE_RAPTOR_suc_4h	R0967	AT5G65430	14-3-3 PROTEIN G-BOX FACTOR14 KAPPA;<br>14-3-3KAPPA;<br>general regulatory factor 8;<br>GF14 KAPPA;<br>GF14 KAPPA ISOFORM;<br>MNA5.16;<br>MNA5_16	cytoplasm; nucleus	regulation of metabolic process; response to freezing; signal transduction	protein binding	ral regulatory factor 8 [Source:NCBI gene (formerly Entrezgene);Acc:836668]	14-3-3 protein; 14-3-3 protein, conserved site; 14-3-3 domain; 14-3-3 domain superfamily	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P55737	1.056799464707422	0.06584043232493057	20.63898594981135	-16.05091928151364	3.942704073473984e-13	3.9243659149927094e-12	At_XVE_RAPTOR_suc_24h	At_XVE_RAPTOR_suc_4h	R0967	AT5G56030	AtHsp90.2;<br>EARLY-RESPONSIVE TO DEHYDRATION 8;<br>ERD8;<br>HEAT SHOCK PROTEIN  90.2;<br>HEAT SHOCK PROTEIN 81-2;<br>heat shock protein 81.2;<br>HEAT SHOCK PROTEIN 90.2;<br>HSP81.2;<br>HSP90.2;<br>MDA7.7;<br>MDA7_7	cytoplasm; cytosol; perinuclear region of cytoplasm; plasma membrane; protein-containing complex	cellular response to heat; chaperone-mediated protein folding; defense response; defense response to bacterium; immune system process; innate immune response; protein folding; protein stabilization	ATP binding; ATP hydrolysis activity; ATP-dependent protein folding chaperone; nucleotide binding; protein binding; unfolded protein binding	heat shock protein 81-2 [Source:NCBI gene (formerly Entrezgene);Acc:835701]	Heat shock protein Hsp90 family; Histidine kinase/HSP90-like ATPase; Heat shock protein Hsp90, conserved site; Ribosomal protein S5 domain 2-type fold; Heat shock protein Hsp90, N-terminal; Histidine kinase/HSP90-like ATPase superfamily; HSP90, C-terminal domain	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P93755	1.6123781118980396	0.06241036596457873	20.73128900056733	-25.835101060185284	3.002529979438388e-17	6.909047479567904e-16	At_XVE_RAPTOR_suc_24h	At_XVE_RAPTOR_suc_4h	R0967	AT2G41900	OXIDATIVE STRESS 2;<br>T6D20.20;<br>T6D20_20;<br>tandem zinc finger protein 7;<br>TZF7	cytoplasm; nucleus	regulation of DNA-templated transcription; response to salt	DNA binding; DNA-binding transcription factor activity; metal ion binding; protein binding	CCCH-type zinc finger protein with ARM repeat domain-containing protein [Source:NCBI gene (formerly Entrezgene);Acc:818790]	Zinc finger, CCCH-type; Ankyrin repeat; Ankyrin repeat-containing domain superfamily; RING finger protein Unkempt-like	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q38882	1.2464320442052843	0.04459711233435505	24.855084102474244	-27.94871638460557	2.6867636941491652e-20	1.4374185763698031e-18	At_XVE_RAPTOR_suc_24h	At_XVE_RAPTOR_suc_4h	R0967	AT3G15730	PHOSPHOLIPASE D;<br>phospholipase D alpha 1;<br>PLD	chloroplast; clathrin-coated vesicle; cytoplasm; cytoplasmic vesicle; cytosol; endoplasmic reticulum; intracellular membrane-bounded organelle; membrane; mitochondrial membrane; mitochondrion; nucleus; plasma membrane; plasmodesma; vacuole	abscisic acid-activated signaling pathway; ethylene-activated signaling pathway; fatty acid metabolic process; leaf shaping; lipid catabolic process; lipid metabolic process; phosphatidylcholine metabolic process; positive regulation of abscisic acid-activated signaling pathway; regulation of stomatal movement; response to abscisic acid; seed germination	calcium ion binding; catalytic activity; GTPase activator activity; hydrolase activity; metal ion binding; N-acylphosphatidylethanolamine-specific phospholipase D activity; phosphatidylinositol-4,5-bisphosphate binding; phospholipase activity; phospholipase D activity; protein binding	phospholipase D alpha 1 [Source:NCBI gene (formerly Entrezgene);Acc:820816]	C2 domain; Phospholipase D/Transphosphatidylase; Phospholipase D, plant; Phospholipase D family; Phospholipase D, C-terminal; C2 domain superfamily	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q42536	1.406700573992202	0.07818397398315212	22.319600458769703	-17.992185640184168	8.931833463553991e-15	1.2097546589876928e-13	At_XVE_RAPTOR_suc_24h	At_XVE_RAPTOR_suc_4h	R0967	AT5G54190	K18G13.7;<br>K18G13_7;<br>protochlorophyllide oxidoreductase A	chloroplast; chloroplast envelope; chloroplast thylakoid; plastid	chlorophyll biosynthetic process; photomorphogenesis; photosynthesis; response to ethylene; skotomorphogenesis	mRNA binding; oxidoreductase activity; protein binding; protochlorophyllide reductase activity	protochlorophyllide oxidoreductase A [Source:NCBI gene (formerly Entrezgene);Acc:835507]	Short-chain dehydrogenase/reductase SDR; Light-dependent protochlorophyllide reductase; NAD(P)-binding domain superfamily	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8GUM4	2.135504237137992	0.1056277957803025	21.129461522485308	-20.217256465141737	2.636105713074477e-15	3.9449414167687976e-14	At_XVE_RAPTOR_suc_24h	At_XVE_RAPTOR_suc_4h	R0967	AT3G27390	NA	membrane	NA	NA	transmembrane protein [Source:NCBI gene (formerly Entrezgene);Acc:822360]	Uncharacterized membrane protein At3g27390-like	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8GWT4	1.4007097545016682	0.03101757202017334	24.532504901191366	-45.158587963966646	3.9204952041018777e-25	1.3983099561296698e-22	At_XVE_RAPTOR_suc_24h	At_XVE_RAPTOR_suc_4h	R0967	AT4G31120	ATPRMT5;<br>calcium underaccumulation 1;<br>CAU1;<br>F6E21.40;<br>F6E21_40;<br>PRMT5;<br>PROTEIN ARGININE METHYLTRANSFERASE 5;<br>SHK1 binding protein 1	cytoplasm	chromatin organization; histone H4-R3 methylation; methylation; peptidyl-arginine methylation; peptidyl-arginine N-methylation; positive regulation of vernalization response; protein methylation; regulation of flower development	methyltransferase activity; protein methyltransferase activity; protein-arginine N-methyltransferase activity; protein-arginine omega-N asymmetric methyltransferase activity; S-adenosylmethionine-dependent methyltransferase activity; transferase activity	SHK1 binding protein 1 [Source:NCBI gene (formerly Entrezgene);Acc:829240]	Protein arginine N-methyltransferase PRMT5; Protein arginine N-methyltransferase; S-adenosyl-L-methionine-dependent methyltransferase; PRMT5 arginine-N-methyltransferase; PRMT5, TIM barrel domain; PRMT5, oligomerisation domain	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8H181	1.8133090061507993	0.094104418319814	23.10744009894717	-19.269116567813704	9.795016828464008e-16	1.6249097684428667e-14	At_XVE_RAPTOR_suc_24h	At_XVE_RAPTOR_suc_4h	R0967	AT5G28300	AtGT2L;<br>GT-2Like protein;<br>GT2L;<br>T8M17.70;<br>T8M17_70	nucleus	positive regulation of DNA-templated transcription; regulation of DNA-templated transcription	calmodulin binding; cis-regulatory region sequence-specific DNA binding; DNA binding; DNA-binding transcription factor activity	Duplicated homeodomain-like superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:832914]	SANT/Myb domain; Myb/SANT-like DNA-binding domain 4	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8L773	1.7463829306205536	0.06309587283180063	23.012569833801606	-27.678243476812135	3.61488121863477e-19	1.3571659312067379e-17	At_XVE_RAPTOR_suc_24h	At_XVE_RAPTOR_suc_4h	R0967	AT5G59950	MMN10.26;<br>MMN10_26	nucleolus; nucleoplasm; nucleus	mRNA export from nucleus; mRNA transport	mRNA binding; nucleic acid binding; RNA binding	RNA-binding (RRM/RBD/RNP motifs) family protein [Source:NCBI gene (formerly Entrezgene);Acc:836117]	RNA recognition motif domain; Nucleotide-binding alpha-beta plait domain superfamily; Chromatin target of PRMT1 protein, C-terminal; RNA-binding domain superfamily	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8LC83	1.2431506530501653	0.1998702783695443	24.80154225760415	-6.219787470109379	1.721576658255432e-6	5.838627652403525e-6	At_XVE_RAPTOR_suc_24h	At_XVE_RAPTOR_suc_4h	R0967	AT5G28060	F15F15.130;<br>F15F15_130	cellular anatomical entity; cytosolic ribosome; cytosolic small ribosomal subunit; plant-type cell wall; plastid; polysomal ribosome; ribonucleoprotein complex; ribosome	translation	mRNA binding; structural constituent of ribosome	Ribosomal protein S24e family protein [Source:NCBI gene (formerly Entrezgene);Acc:832878]	Ribosomal protein S24e; Ribosomal protein L23/L15e core domain superfamily; Ribosomal S24e conserved site	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8S8T4	2.772878909710184	0.0599672913650141	23.832826771800917	-46.23985587129464	7.631234343809589e-25	1.7252563287306527e-22	At_XVE_RAPTOR_suc_24h	At_XVE_RAPTOR_suc_4h	R0967	AT2G47650	T30B22.31;<br>T30B22_31;<br>UDP-xylose synthase 4	cytoplasm; Golgi apparatus; Golgi cisterna membrane; membrane	D-xylose metabolic process; UDP-D-xylose biosynthetic process	carboxy-lyase activity; lyase activity; NAD+ binding; UDP-glucuronate decarboxylase activity	UDP-xylose synthase 4 [Source:NCBI gene (formerly Entrezgene);Acc:819378]	NAD(P)-binding domain; NAD(P)-binding domain superfamily; UDP-glucuronic acid decarboxylase	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q8VZT0	1.460700536169652	0.1226183070917085	21.109097039180824	-11.91258117009532	7.797098723034051e-11	5.382513312029958e-10	At_XVE_RAPTOR_suc_24h	At_XVE_RAPTOR_suc_4h	R0967	AT3G03920	F20H23.3;<br>F20H23_3	chloroplast thylakoid membrane; nucleolus; nucleus; ribonucleoprotein complex	pseudouridine synthesis; ribosome biogenesis; rRNA processing	mRNA binding; RNA binding	H/ACA ribonucleoprotein complex, subunit Gar1/Naf1 protein [Source:NCBI gene (formerly Entrezgene);Acc:821062]	H/ACA ribonucleoprotein complex, subunit Gar1/Naf1; Translation protein, beta-barrel domain superfamily; H/ACA RNP complex subunit Gar1/Naf1, Cbf5-binding domain	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q93YQ1	1.0811058022448017	0.0300529862619908	22.13338165447885	-35.97332367639348	3.91287277256679e-21	2.4628081568508625e-19	At_XVE_RAPTOR_suc_24h	At_XVE_RAPTOR_suc_4h	R0967	AT3G08850	ATRAPTOR1B;<br>RAPTOR1B	Cul4-RING E3 ubiquitin ligase complex; cytoplasm; TORC1 complex	embryo development ending in seed dormancy; maintenance of shoot apical meristem identity; negative regulation of autophagy; TOR signaling	kinase binding; protein binding	Regulatory-associated protein of TOR 1 [Source:NCBI gene (formerly Entrezgene);Acc:820032]	WD40 repeat; Regulatory associated protein of TOR; Armadillo-like helical; WD40/YVTN repeat-like-containing domain superfamily; Armadillo-type fold; Raptor, N-terminal CASPase-like domain; WD40-repeat-containing domain superfamily	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q94AF7	1.5416899158098478	0.08281741635673306	24.207356045898045	-18.615527791510345	7.491762222341205e-16	1.272410409191284e-14	At_XVE_RAPTOR_suc_24h	At_XVE_RAPTOR_suc_4h	R0967	AT2G07340	PREFOLDIN 1<br>T13E11.11<br>T13E11_11	cytoplasm; cytosol; mitochondrion; nucleus; prefoldin complex	cellular response to gibberellin stimulus; cortical microtubule organization; mRNA processing; protein folding; response to cold	protein binding; unfolded protein binding	PREFOLDIN 1 [Source:NCBI gene (formerly Entrezgene);Acc:815304]	Prefoldin beta-like; Prefoldin	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q96300	1.6451726691079889	0.04372469675510747	23.554975140804142	-37.625707922509875	1.511373315642522e-22	1.4769249025776953e-20	At_XVE_RAPTOR_suc_24h	At_XVE_RAPTOR_suc_4h	R0967	AT3G02520	14-3-3NU;<br>F16B3.15;<br>F16B3_15;<br>general regulatory factor 7;<br>GF14 NU	cytoplasm; cytosol; Golgi apparatus; nucleus; plasma membrane; plasmodesma	NA	protein binding	ral regulatory factor 7 [Source:NCBI gene (formerly Entrezgene);Acc:821060]	14-3-3 protein; 14-3-3 protein, conserved site; 14-3-3 domain; 14-3-3 domain superfamily	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9C551	1.123357245411174	0.04742004097078634	19.094799387394065	-23.68950389779779	1.2769370291759836e-15	2.0546204830350417e-14	At_XVE_RAPTOR_suc_24h	At_XVE_RAPTOR_suc_4h	R0967	AT1G31970	F5M6.3;<br>STRESS RESPONSE SUPPRESSOR 1	nucleolus; nucleus	ribosome biogenesis; rRNA processing	ATP binding; ATP hydrolysis activity; helicase activity; hydrolase activity; nucleic acid binding; nucleotide binding; RNA binding; RNA helicase activity	DEA(D/H)-box RNA helicase family protein [Source:NCBI gene (formerly Entrezgene);Acc:840087]	ATP-dependent RNA helicase DEAD-box, conserved site; Helicase, C-terminal; DEAD/DEAH box helicase domain; Helicase superfamily 1/2, ATP-binding domain; RNA helicase, DEAD-box type, Q motif; P-loop containing nucleoside triphosphate hydrolase	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9C6I8	2.390300766955389	0.06563429771951079	22.562465104102003	-36.41847098250943	1.5196927694834283e-21	1.0840475088981788e-19	At_XVE_RAPTOR_suc_24h	At_XVE_RAPTOR_suc_4h	R0967	AT1G50920	F8A12.14;<br>F8A12_14	nucleolus; nucleus	ribosome biogenesis	GTP binding; heterocyclic compound binding; mRNA binding; nucleotide binding; organic cyclic compound binding	Nucleolar GTP-binding protein [Source:NCBI gene (formerly Entrezgene);Acc:841514]	GTP binding domain; Nucleolar GTP-binding protein 1, Rossman-fold domain; NOG, C-terminal; Nucleolar GTP-binding protein 1; P-loop containing nucleoside triphosphate hydrolase; OBG-type guanine nucleotide-binding (G) domain; NOG1, N-terminal helical domain	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9CAL3	2.147806392351757	0.03018232119015048	23.967405051829267	-71.16107402145926	2.1061737884124454e-29	2.2536059536013168e-26	At_XVE_RAPTOR_suc_24h	At_XVE_RAPTOR_suc_4h	R0967	AT1G70520	ALTERED SEED GERMINATION 6;<br>ASG6;<br>cysteine-rich RLK (RECEPTOR-like protein kinase) 2;<br>F24J13.9;<br>F24J13_9	membrane; plasma membrane; plasmodesma	callose localization; phosphorylation; protein autophosphorylation; protein phosphorylation; reactive oxygen species metabolic process; response to ozone	ATP binding; kinase activity; nucleotide binding; protein binding; protein kinase activity; protein serine kinase activity; protein serine/threonine kinase activity; transferase activity	cysteine-rich RLK (RECEPTOR-like protein kinase) 2 [Source:NCBI gene (formerly Entrezgene);Acc:843389]	Protein kinase domain; Gnk2-homologous domain; Serine/threonine-protein kinase, active site; Protein kinase-like domain superfamily; Protein kinase, ATP binding site; Gnk2-homologous domain superfamily	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9FEF8	1.3030178463979387	0.06593379748135622	22.930977324320835	-19.762517800774127	6.718154128829429e-16	1.1501479868555984e-14	At_XVE_RAPTOR_suc_24h	At_XVE_RAPTOR_suc_4h	R0967	AT5G52470	ATFBR1;<br>ATFIB1;<br>FBR1;<br>FIBRILLARIN 1;<br>K24M7.22;<br>K24M7_22;<br>SKIP7;<br>SKP1/ASK1-INTERACTING PROTEIN	nucleolus; nucleus; plastid; ribonucleoprotein complex	methylation; rRNA processing	methyltransferase activity; mRNA binding; RNA binding; S-adenosylmethionine-dependent methyltransferase activity; snoRNA binding; transferase activity	fibrillarin 1 [Source:NCBI gene (formerly Entrezgene);Acc:835323]	Fibrillarin; S-adenosyl-L-methionine-dependent methyltransferase	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9FR53	1.547900463739346	0.03820189753715666	19.677121750223648	-40.51894182046316	1.983903159502072e-20	1.1172507266669564e-18	At_XVE_RAPTOR_suc_24h	At_XVE_RAPTOR_suc_4h	R0967	AT1G50030	F2J10.19;<br>F2J10_19;<br>target of rapamycin	cytoplasm; nucleus; polysome; protein-containing complex	abscisic acid biosynthetic process; auxin-activated signaling pathway; brassinosteroid mediated signaling pathway; defense response; dephosphorylation; embryo development ending in seed dormancy; gravitropism; negative regulation of autophagy; negative regulation of defense response to virus; phosphatidylinositol-3-phosphate biosynthetic process; phosphorylation; positive regulation of abscisic acid biosynthetic process; positive regulation of auxin mediated signaling pathway; positive regulation of brassinosteroid mediated signaling pathway; positive regulation of cell growth; positive regulation of DNA-templated transcription; positive regulation of embryonic development; positive regulation of glucose mediated signaling pathway; positive regulation of rRNA processing; post-embryonic development; response to auxin; response to rapamycin; response to stimulus; response to virus; rRNA transcription; sucrose mediated signaling	1-phosphatidylinositol-3-kinase activity; ATP binding; identical protein binding; kinase activity; nucleotide binding; protein binding; protein kinase activity; protein self-association; protein serine kinase activity; protein serine/threonine kinase activity; protein-containing complex binding; transcription cis-regulatory region binding; transferase activity	target of rapamycin [Source:NCBI gene (formerly Entrezgene);Acc:841427]	Phosphatidylinositol 3-/4-kinase, catalytic domain; PIK-related kinase, FAT; FATC domain; FKBP12-rapamycin binding domain; Protein kinase-like domain superfamily; Armadillo-like helical; Tetratricopeptide-like helical domain superfamily; PIK-related kinase; Armadillo-type fold; Phosphatidylinositol 3/4-kinase, conserved site; Domain of unknown function DUF3385,  target of rapamycin protein; Serine/threonine-protein kinase TOR, catalytic domain; FKBP12-rapamycin binding domain superfamily; Phosphatidylinositol 3-/4-kinase, catalytic domain superfamily	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9FVQ1	1.135940023364561	0.0635393460199681	23.587344591879425	-17.877741816977096	3.241263544998674e-15	4.8168777682619173e-14	At_XVE_RAPTOR_suc_24h	At_XVE_RAPTOR_suc_4h	R0967	AT1G48920	ATNUC-L1;<br>F27K7.6;<br>F27K7_6;<br>NUC1;<br>nucleolin 1;<br>nucleolin like 1;<br>PARALLEL 1;<br>PARL1	mitochondrion; nucleolus; nucleus	cotyledon vascular tissue pattern formation; leaf development; leaf vascular tissue pattern formation; petal vascular tissue pattern formation; ribosome biogenesis; root development; rRNA processing; sepal vascular tissue pattern formation; shoot system development	DNA binding; mRNA binding; nucleic acid binding; protein binding; RNA binding	nucleolin like 1 [Source:NCBI gene (formerly Entrezgene);Acc:841314]	RNA recognition motif domain; Nucleotide-binding alpha-beta plait domain superfamily; NUCL, RNA recognition motif 1; NUCL, RNA recognition motif 2; RNA-binding domain superfamily	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9LD90	1.0531223353037542	0.05257473631760386	25.41715958996825	-20.030958005035817	4.365701920865743e-17	9.342602110652692e-16	At_XVE_RAPTOR_suc_24h	At_XVE_RAPTOR_suc_4h	R0967	AT3G57150	AtCBF5;<br>AtNAP57;<br>CBF5;<br>homologue of NAP57	cytosol; nucleolus; nucleus; plasmodesma; ribonucleoprotein complex	pseudouridine synthesis; ribosome biogenesis; RNA modification; RNA processing; rRNA processing	isomerase activity; pseudouridine synthase activity; RNA binding	homologue of NAP57 [Source:NCBI gene (formerly Entrezgene);Acc:824882]	PUA domain; Pseudouridine synthase II, N-terminal; Uncharacterised domain CHP00451; tRNA pseudouridine synthase B family; Dyskerin-like; PUA-like superfamily; Pseudouridine synthase, catalytic domain superfamily; tRNA pseudouridylate synthase B, C-terminal; PUA domain superfamily	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9LHP1	1.5333531587890488	0.11257106603321868	20.090916116447698	-13.62120136924501	1.3137594578468715e-11	1.0186395796348932e-10	At_XVE_RAPTOR_suc_24h	At_XVE_RAPTOR_suc_4h	R0967	AT3G13580	NA	cytosol; cytosolic large ribosomal subunit; cytosolic ribosome; polysomal ribosome; ribonucleoprotein complex; ribosome	maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	mRNA binding; structural constituent of ribosome	Ribosomal protein L30/L7 family protein [Source:NCBI gene (formerly Entrezgene);Acc:820560]	Ribosomal protein L7, eukaryotic; Ribosomal protein L30, N-terminal; Ribosomal protein L30, ferredoxin-like fold domain; Ribosomal protein L30, conserved site; Ribosomal protein L7, eukaryotic/archaeal; Ribosomal protein L30, ferredoxin-like fold domain superfamily; Ribosomal protein L7/L30	Q93YQ1	Q93YQ1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
