protein	logFC	se	df	t	pval	adjPval	group1	group2	batch	gene	Synonyms	GO cellular component	GO biological process	GO molecular function	Description	Interpro terms	bait	control	sphere	Description.x	Cluster order	Unique identifier	Protein	Description.y	Symbol	Residue	Localization probability	Sequence window (-15, +15)	Tryptic phosphopeptides with phosphorylation localization probability
Q940X9	3.879152021051327	0.10850239326856476	13.553489450698237	35.75176458504157	8.277187690597954e-15	6.59384213821943e-13	At_XVE_RAPTOR_suc_4h_TiO	At_XVE_GFP_suc_4h_TiO	R1067	AT5G21160	AtLARP1a;<br>La related protein 1a;<br>T10F18.190;<br>T10F18_190	cytoplasm; cytosol; P-body; polysome	heat acclimation; mRNA catabolic process; mRNA stabilization	protein binding; RNA binding; RNA cap binding	LA RNA-binding protein [Source:NCBI gene (formerly Entrezgene);Acc:832242]	LARP1-like, DM15 repeat; La-type HTH domain; Winged helix-like DNA-binding domain superfamily; Winged helix DNA-binding domain superfamily; La domain containing protein	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q943Z6	2.287908129969761	0.12786576165484626	11.465936747458288	17.893047367485387	9.818039601016755e-10	8.342866816743384e-9	At_XVE_RAPTOR_suc_4h_TiO	At_XVE_GFP_suc_4h_TiO	R1067	AT1G48160	F21D18.11;<br>F21D18_11	cytoplasm; nucleolus; nucleus; ribonucleoprotein complex; signal recognition particle; signal recognition particle, endoplasmic reticulum targeting	SRP-dependent cotranslational protein targeting to membrane	7S RNA binding; RNA binding	signal recognition particle 19 kDa protein, putative / SRP19 [Source:NCBI gene (formerly Entrezgene);Acc:841235]	Signal recognition particle, SRP19 subunit; Signal recognition particle, subunit SRP19-like superfamily	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q949M9	1.4454639576329815	0.2274588346034505	13.42719324274482	6.354837613377336	2.166219619594265e-5	6.460453927220287e-5	At_XVE_RAPTOR_suc_4h_TiO	At_XVE_GFP_suc_4h_TiO	R1067	AT1G01910	F22M8.4;<br>F22M8_4	cytoplasm; cytosol; endoplasmic reticulum; extracellular region; GET complex	protein insertion into ER membrane; root hair elongation	ATP binding; ATP hydrolysis activity; hydrolase activity; nucleotide binding; protein binding; protein self-association	P-loop containing nucleoside triphosphate hydrolases superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:839305]	Arsenical pump ATPase, ArsA/GET3; Anion-transporting ATPase-like domain; P-loop containing nucleoside triphosphate hydrolase; Arsenical pump ATPase, ArsA/GET3, eukaryotic	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q949U7	1.4220158616295944	0.213269718331606	13.001609127135964	6.667687624637591	1.5444403888196176e-5	4.751316052777589e-5	At_XVE_RAPTOR_suc_4h_TiO	At_XVE_GFP_suc_4h_TiO	R1067	AT3G52960	NA	chloroplast; chloroplast envelope; chloroplast stroma; cytosol; plastid; thylakoid	cellular oxidant detoxification; cellular response to oxidative stress	antioxidant activity; oxidoreductase activity; peroxidase activity; thioredoxin peroxidase activity	Thioredoxin superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:824462]	Redoxin; Thioredoxin domain; Thioredoxin-like superfamily; Peroxiredoxin-5-like	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q94EG6	1.2240127986863416	0.1571361651789903	13.872168863492746	7.789504073057249	1.9783386727407433e-6	7.55162685238058e-6	At_XVE_RAPTOR_suc_4h_TiO	At_XVE_GFP_suc_4h_TiO	R1067	AT5G02240	T1E22.5	apoplast; chloroplast stroma; cytosol; plant-type vacuole; plasma membrane	response to abscisic acid	oxidoreductase activity	NAD(P)-binding Rossmann-fold superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:830851]	NAD(P)-binding domain; NAD(P)-binding domain superfamily; Sanguinarine reductase SARED1-like	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q94JX9	1.20025536163649	0.09460764145486623	13.388092700900522	12.686664028180925	7.652573315969548e-9	5.15557827781056e-8	At_XVE_RAPTOR_suc_4h_TiO	At_XVE_GFP_suc_4h_TiO	R1067	AT3G49470	nascent polypeptide-associated complex subunit alpha-like protein 2	cytosol; nascent polypeptide-associated complex	protein transport	mRNA binding	nascent polypeptide-associated complex subunit alpha-like protein 2 [Source:NCBI gene (formerly Entrezgene);Acc:824109]	Nascent polypeptide-associated complex NAC domain; Nascent polypeptide-associated complex subunit alpha; NAC A/B domain superfamily; Nascent polypeptide-associated complex subunit alpha-like, UBA domain	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q94K75	2.6228065467527095	0.19355798953554015	13.011148815670088	13.550494882935965	4.7542149084475305e-9	3.435631371873834e-8	At_XVE_RAPTOR_suc_4h_TiO	At_XVE_GFP_suc_4h_TiO	R1067	AT1G06190	F9P14.5;<br>F9P14_5;<br>Rho-N 1	chloroplast; extracellular region; plastid	chloroplast mRNA processing; chloroplast rRNA processing; DNA-templated transcription termination	mRNA binding; protein binding; protein self-association; RNA binding; rRNA binding	Rho termination factor [Source:NCBI gene (formerly Entrezgene);Acc:837128]	Rho termination factor, N-terminal	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q95748	1.053419792635312	0.0667241424564136	11.707694842625592	15.787685743933544	2.9878420981143646e-9	2.3070506794115937e-8	At_XVE_RAPTOR_suc_4h_TiO	At_XVE_GFP_suc_4h_TiO	R1067	NA	NA	NA	NA	NA	NA	NA	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q96299	1.172280520208757	0.11223259972066822	8.418739891367583	10.445098154425764	4.171387960167352e-6	1.4756939415571112e-5	At_XVE_RAPTOR_suc_4h_TiO	At_XVE_GFP_suc_4h_TiO	R1067	AT2G42590	F14N22.14;<br>F14N22_14;<br>general regulatory factor 9;<br>GF14 MU	cytoplasm; nucleus	signal transduction	protein binding	ral regulatory factor 9 [Source:NCBI gene (formerly Entrezgene);Acc:818859]	14-3-3 protein; 14-3-3 protein, conserved site; 14-3-3 domain; 14-3-3 domain superfamily	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q96300	1.9438986083506635	0.07104371437913802	13.497362428804912	27.362006974701327	3.234216648385284e-13	9.94374609530821e-12	At_XVE_RAPTOR_suc_4h_TiO	At_XVE_GFP_suc_4h_TiO	R1067	AT3G02520	14-3-3NU;<br>F16B3.15;<br>F16B3_15;<br>general regulatory factor 7;<br>GF14 NU	cytoplasm; cytosol; Golgi apparatus; nucleus; plasma membrane; plasmodesma	NA	protein binding	ral regulatory factor 7 [Source:NCBI gene (formerly Entrezgene);Acc:821060]	14-3-3 protein; 14-3-3 protein, conserved site; 14-3-3 domain; 14-3-3 domain superfamily	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9C514	2.1594738652278433	0.07201991858370993	13.02829710408303	29.98439747912033	2.0858736440810313e-13	6.783100638732738e-12	At_XVE_RAPTOR_suc_4h_TiO	At_XVE_GFP_suc_4h_TiO	R1067	AT1G48830	F11I4.1;<br>F11I4_1	cytosolic ribosome; cytosolic small ribosomal subunit; nucleus; plant-type cell wall; polysomal ribosome; ribonucleoprotein complex; ribosome	translation	mRNA binding; structural constituent of ribosome	Ribosomal protein S7e family protein [Source:NCBI gene (formerly Entrezgene);Acc:841305]	Ribosomal protein S7e	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9C6E4	2.168551936948072	0.16419396814089168	11.910980149305791	13.20725701133722	1.7950143102003163e-8	1.1041883929682684e-7	At_XVE_RAPTOR_suc_4h_TiO	At_XVE_GFP_suc_4h_TiO	R1067	AT1G35140	EXL1;<br>EXL7;<br>EXORDIUM like 1;<br>EXORDIUM LIKE 7;<br>PHOSPHATE-INDUCED 1;<br>T32G9.32;<br>T32G9_32	apoplast; extracellular region; Golgi apparatus; plant-type cell wall	cellular response to hypoxia; response to hypoxia	NA	Phosphate-responsive 1 family protein [Source:NCBI gene (formerly Entrezgene);Acc:840399]	Protein EXORDIUM-like	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9C6I8	1.771718793869268	0.0924008643005159	13.870870391909786	19.17426646689252	2.2238007916213702e-11	3.0326186601868847e-10	At_XVE_RAPTOR_suc_4h_TiO	At_XVE_GFP_suc_4h_TiO	R1067	AT1G50920	F8A12.14;<br>F8A12_14	nucleolus; nucleus	ribosome biogenesis	GTP binding; heterocyclic compound binding; mRNA binding; nucleotide binding; organic cyclic compound binding	Nucleolar GTP-binding protein [Source:NCBI gene (formerly Entrezgene);Acc:841514]	GTP binding domain; Nucleolar GTP-binding protein 1, Rossman-fold domain; NOG, C-terminal; Nucleolar GTP-binding protein 1; P-loop containing nucleoside triphosphate hydrolase; OBG-type guanine nucleotide-binding (G) domain; NOG1, N-terminal helical domain	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9C6T1	1.993955625948861	0.07501472036010978	11.2424915097355	26.58085794863774	1.6698737951653978e-11	2.4134671689099893e-10	At_XVE_RAPTOR_suc_4h_TiO	At_XVE_GFP_suc_4h_TiO	R1067	AT1G31910	F5M6.9;<br>F5M6_9	peroxisome	isopentenyl diphosphate biosynthetic process, mevalonate pathway; lipid metabolic process; phosphorylation; steroid biosynthetic process; steroid metabolic process; sterol biosynthetic process	ATP binding; kinase activity; nucleotide binding; phosphomevalonate kinase activity; transferase activity	GHMP kinase family protein [Source:NCBI gene (formerly Entrezgene);Acc:840081]	GHMP kinase N-terminal domain; GHMP kinase, C-terminal domain; Ribosomal protein S5 domain 2-type fold, subgroup; Phosphomevalonate kinase Erg8; Ribosomal protein S5 domain 2-type fold; Phosphomevalonate kinase; GHMP kinase, C-terminal domain superfamily	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9C744	2.595425245895698	0.09654625420753928	12.65621915975671	26.88271302909877	1.5189126004262045e-12	3.0945556714707366e-11	At_XVE_RAPTOR_suc_4h_TiO	At_XVE_GFP_suc_4h_TiO	R1067	AT1G48760	delta-adaptin;<br>F11I4.7;<br>F11I4_7;<br>PAT4;<br>PROTEIN-AFFECTED TRAFFICKING 4	AP-3 adaptor complex; cytoplasm; Golgi apparatus; Golgi membrane; membrane; membrane coat; nucleus	endosome organization; intracellular protein transport; lytic vacuole organization; protein storage vacuole organization; protein transport; vesicle targeting; vesicle-mediated transport	protein binding	delta-adaptin [Source:NCBI gene (formerly Entrezgene);Acc:841298]	Clathrin/coatomer adaptor, adaptin-like, N-terminal; Armadillo-like helical; Armadillo-type fold; Adaptor protein complex AP-3, delta subunit	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9C7E7	1.920301694508031	0.12904912454089776	14.678932812741865	14.88039303900474	2.9445403287433735e-10	2.829100963582413e-9	At_XVE_RAPTOR_suc_4h_TiO	At_XVE_GFP_suc_4h_TiO	R1067	AT1G28060	F13K9.16;<br>F13K9_16;<br>RDM16;<br>RNA-directed DNA methylation 16	nucleoplasm; nucleus; U4/U6 x U5 tri-snRNP complex	embryo development ending in seed dormancy; mRNA processing; mRNA splicing, via spliceosome; regulation of DNA methylation; RNA splicing	NA	Pre-mRNA-splicing factor 3 [Source:NCBI gene (formerly Entrezgene);Acc:839699]	Small nuclear ribonucleoprotein Prp3, C-terminal domain; Pre-mRNA-splicing factor 3; U4/U6 small nuclear ribonucleoprotein Prp3	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9C8F1	1.906223258312712	0.1182719817685507	12.4333583314692	16.117285174463774	1.0530028703581191e-9	8.903139268877897e-9	At_XVE_RAPTOR_suc_4h_TiO	At_XVE_GFP_suc_4h_TiO	R1067	AT1G36730	T15P17.7;<br>T15P17_7	NA	translation; translational initiation	GTP binding; nucleotide binding; protein binding; translation initiation factor activity	Translation initiation factor IF2/IF5 [Source:NCBI gene (formerly Entrezgene);Acc:840582]	Translation initiation factor IF2/IF5 domain; W2 domain; Armadillo-type fold; Translation initiation factor IF2/IF5, N-terminal; Translation initiation factor IF2/IF5, zinc-binding; Translation initiation factor IF2/IF5	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9C9C5	2.1254702661400433	0.08415397282068322	13.919978000369936	25.25692127059804	5.009330294447158e-13	1.2457025776338447e-11	At_XVE_RAPTOR_suc_4h_TiO	At_XVE_GFP_suc_4h_TiO	R1067	AT1G74050	F2P9.8;<br>F2P9_8	cytosolic large ribosomal subunit; mitochondrion; plasmodesma; ribonucleoprotein complex; ribosome	translation	mRNA binding; structural constituent of ribosome	Ribosomal protein L6 family protein [Source:NCBI gene (formerly Entrezgene);Acc:843744]	60S ribosomal protein L6E; Ribosomal protein L6, N-terminal; Translation protein SH3-like domain superfamily; Ribosomal protein L2, domain 2; Ribosomal Protein L6, KOW domain	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9CAC1	2.5301799527262645	0.14343419359242776	13.870207882949488	17.640005422387922	6.780410148272702e-11	7.85320106899256e-10	At_XVE_RAPTOR_suc_4h_TiO	At_XVE_GFP_suc_4h_TiO	R1067	AT1G70710	ATGH9B1;<br>CEL1;<br>CELLULASE 1;<br>F5A18.11;<br>F5A18_11;<br>glycosyl hydrolase 9B1	chloroplast; extracellular region	carbohydrate metabolic process; cell wall modification involved in multidimensional cell growth; cell wall organization; cellulose catabolic process; metabolic process; polysaccharide catabolic process	cellulase activity; hydrolase activity; hydrolase activity, acting on glycosyl bonds; hydrolase activity, hydrolyzing O-glycosyl compounds	glycosyl hydrolase 9B1 [Source:NCBI gene (formerly Entrezgene);Acc:843408]	Glycoside hydrolase family 9; Six-hairpin glycosidase superfamily; Six-hairpin glycosidase-like superfamily; Glycoside hydrolase family 9, His active site; Glycosyl hydrolases family 9, Asp/Glu active sites	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9CAF6	1.6074034882010215	0.09878762428127084	12.154550386760896	16.271304223536934	1.2837768908649982e-9	1.0589593768062008e-8	At_XVE_RAPTOR_suc_4h_TiO	At_XVE_GFP_suc_4h_TiO	R1067	AT3G10690	DNA GYRASE A;<br>T7M13.23	chloroplast; chloroplast nucleoid; chromosome; mediator complex; mitochondrion; nucleus; plastid	DNA metabolic process; DNA topological change	ATP binding; DNA binding; DNA negative supercoiling activity; DNA topoisomerase activity; DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity; isomerase activity; nucleotide binding	DNA GYRASE A [Source:NCBI gene (formerly Entrezgene);Acc:820238]	DNA topoisomerase, type IIA,  domain A; DNA gyrase, subunit A; DNA gyrase/topoisomerase IV, subunit A, C-terminal repeat; DNA topoisomerase, type IIA, alpha-helical domain superfamily; DNA topoisomerase, type IIA, domain A, alpha-beta; DNA topoisomerase, type IIA-like domain superfamily; DNA gyrase/topoisomerase IV, subunit A, C-terminal	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9CAP8	1.3374680537548485	0.08986275200634644	12.223500452324686	14.883453086996395	3.365251842027268e-9	2.5518568900753864e-8	At_XVE_RAPTOR_suc_4h_TiO	At_XVE_GFP_suc_4h_TiO	R1067	AT1G77590	long chain acyl-CoA synthetase 9;<br>T5M16.18;<br>T5M16_18	chloroplast; chloroplast envelope; mitochondrion; plastid	fatty acid metabolic process; lipid metabolic process; long-chain fatty acid metabolic process	ATP binding; ligase activity; long-chain fatty acid-CoA ligase activity; nucleotide binding	long chain acyl-CoA synthetase 9 [Source:NCBI gene (formerly Entrezgene);Acc:844094]	AMP-dependent synthetase/ligase; AMP-binding, conserved site; ANL, N-terminal domain	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9CAT7	1.026542833792378	0.15625194151432464	12.938232423544662	6.5697925020552015	1.8397930780140415e-5	5.5654563415415816e-5	At_XVE_RAPTOR_suc_4h_TiO	At_XVE_GFP_suc_4h_TiO	R1067	AT1G73230	T18K17.10;<br>T18K17_10	mitochondrion	NA	mRNA binding	Nascent polypeptide-associated complex NAC [Source:NCBI gene (formerly Entrezgene);Acc:843657]	Nascent polypeptide-associated complex NAC domain; NAC A/B domain superfamily; Transcription factor BTF3	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9FF90	1.8305994879924556	0.07139162839248	11.506300134725311	25.64165475997576	1.6363380559204498e-11	2.385385907380587e-10	At_XVE_RAPTOR_suc_4h_TiO	At_XVE_GFP_suc_4h_TiO	R1067	AT5G23900	MRO11.6;<br>MRO11_6	cytosolic large ribosomal subunit; cytosolic ribosome; plastid; ribonucleoprotein complex; ribosome	translation	structural constituent of ribosome	Ribosomal protein L13e family protein [Source:NCBI gene (formerly Entrezgene);Acc:832455]	Ribosomal protein L13e; Ribosomal protein L13e, conserved site	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9FFD8	1.591724243849539	0.12118967711204508	13.097503987862886	13.134156982511977	6.43539900972253e-9	4.3880079538067736e-8	At_XVE_RAPTOR_suc_4h_TiO	At_XVE_GFP_suc_4h_TiO	R1067	AT5G16470	MBS2;<br>METHYLENE BLUE SENSITIVITY 2;<br>MQK4.20;<br>MQK4_20	cytoplasm; cytoplasmic stress granule; nucleus; plastid	cellular response to singlet oxygen; leaf senescence; regulation of DNA-templated transcription; regulation of leaf senescence; response to photooxidative stress	DNA-binding transcription factor activity	zinc finger (C2H2 type) family protein [Source:NCBI gene (formerly Entrezgene);Acc:831508]	Zinc finger protein MBS1/2-like	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9FHG2	2.4108741183814737	0.14696001595413394	11.325374633103516	16.40496636264591	3.0218509167594255e-9	2.3227045001091767e-8	At_XVE_RAPTOR_suc_4h_TiO	At_XVE_GFP_suc_4h_TiO	R1067	AT5G46430	K11I1.2;<br>K11I1_2	cytosolic large ribosomal subunit; plastid; ribonucleoprotein complex; ribosome	translation	mRNA binding; structural constituent of ribosome	Ribosomal protein L32e [Source:NCBI gene (formerly Entrezgene);Acc:834686]	Ribosomal protein L32e; Ribosomal protein L32e, conserved site; Ribosomal protein L32e superfamily	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9FJA6	2.4908687976141892	0.21397932335202705	13.120193376291644	11.640698543178155	2.7331941761484973e-8	1.588258196517907e-7	At_XVE_RAPTOR_suc_4h_TiO	At_XVE_GFP_suc_4h_TiO	R1067	AT5G35530	MOK9.14;<br>MOK9_14	cytosolic ribosome; cytosolic small ribosomal subunit; nucleolus; plasmodesma; plastid; ribonucleoprotein complex; ribosome; small ribosomal subunit	translation	mRNA binding; RNA binding; structural constituent of ribosome	Ribosomal protein S3 family protein [Source:NCBI gene (formerly Entrezgene);Acc:833518]	Ribosomal protein S3, C-terminal; K Homology domain, type 2; Ribosomal protein S3, eukaryotic/archaeal; K homology domain superfamily, prokaryotic type; K homology domain-like, alpha/beta; Ribosomal protein S3, C-terminal domain superfamily	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9FKI4	2.590519371201231	0.17491997451986285	11.470930941212846	14.80974015867506	7.854638947411915e-9	5.270712087330773e-8	At_XVE_RAPTOR_suc_4h_TiO	At_XVE_GFP_suc_4h_TiO	R1067	AT5G13780	MXE10.7;<br>MXE10_7	cytosol; NatA complex; plastid	embryo development ending in seed dormancy; N-terminal protein amino acid acetylation; response to water deprivation	acyltransferase activity; acyltransferase activity, transferring groups other than amino-acyl groups; mRNA binding; N-acetyltransferase activity; peptide alpha-N-acetyltransferase activity; transferase activity	Acyl-CoA N-acyltransferases (NAT) superfamily protein [Source:NCBI gene (formerly Entrezgene);Acc:831223]	GNAT domain; Acyl-CoA N-acyltransferase; N-acetyltransferase Ard1-like	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9FMK9	2.3752452082696145	0.23683108358962085	12.921963386691589	10.029279823696715	1.8332789334087e-7	8.540150623675236e-7	At_XVE_RAPTOR_suc_4h_TiO	At_XVE_GFP_suc_4h_TiO	R1067	AT5G63140	ATPAP29;<br>MDC12.10;<br>MDC12_10;<br>purple acid phosphatase 29	cellular_component; extracellular region	NA	acid phosphatase activity; hydrolase activity; metal ion binding	purple acid phosphatase 29 [Source:NCBI gene (formerly Entrezgene);Acc:836435]	Calcineurin-like phosphoesterase domain, ApaH type; Phosphoesterase At2g46880; Metallo-dependent phosphatase-like	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9FNP8	1.263777183376117	0.10748467613611438	11.724527614930484	11.75774285978886	7.659387867570388e-8	3.92485602547319e-7	At_XVE_RAPTOR_suc_4h_TiO	At_XVE_GFP_suc_4h_TiO	R1067	AT5G61170	MAF19.23;<br>MAF19_23	cytosolic ribosome; cytosolic small ribosomal subunit; plant-type vacuole; plastid; polysomal ribosome; ribonucleoprotein complex; ribosome	translation	mRNA binding; structural constituent of ribosome	Ribosomal protein S19e family protein [Source:NCBI gene (formerly Entrezgene);Acc:836238]	Ribosomal protein S19e; Ribosomal protein S19e, conserved site; Winged helix-like DNA-binding domain superfamily; Winged helix DNA-binding domain superfamily	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9FNX5	2.483411768323491	0.07189040577927996	14.58094446083308	34.54441161381304	2.1380467797649888e-15	2.2596481903641225e-13	At_XVE_RAPTOR_suc_4h_TiO	At_XVE_GFP_suc_4h_TiO	R1067	AT3G60190	ADL1E;<br>ADL4;<br>ADLP2;<br>ARABIDOPSIS DYNAMIN-LIKE 4;<br>DRP1E;<br>DYNAMIN-like 1E;<br>DYNAMIN-LIKE PROTEIN 2;<br>DYNAMIN-RELATED PROTEIN 1E;<br>EDR3;<br>ENHANCED DISEASE RESISTANCE 3;<br>F27H5.4	cytoplasm; cytoskeleton; cytosol; intracellular organelle; microtubule; mitochondrion; phragmoplast; plant-type vacuole; plasma membrane; plasmodesma	cell cycle; cell division; defense response to fungus; vesicle-mediated transport	GTP binding; GTPase activity; hydrolase activity; nucleotide binding	DYNAMIN-like 1E [Source:NCBI gene (formerly Entrezgene);Acc:825189]	Dynamin stalk domain; Dynamin, GTPase domain; Dynamin GTPase effector; Dynamin, GTPase region, conserved site; GTPase effector domain; Dynamin; P-loop containing nucleoside triphosphate hydrolase; Dynamin-type guanine nucleotide-binding (G) domain; Dynamin, N-terminal	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9FPG2	2.7840752227777243	0.18921030118173943	12.688339105683038	14.71418419287635	2.393188688198798e-9	1.899944634621675e-8	At_XVE_RAPTOR_suc_4h_TiO	At_XVE_GFP_suc_4h_TiO	R1067	AT1G76405	NA	chloroplast; chloroplast envelope; chloroplast outer membrane; etioplast membrane; membrane; mitochondrion; plastid; plastid outer membrane; pore complex	monoatomic anion transmembrane transport; monoatomic ion transport; regulation of monoatomic anion transport; transmembrane transport	porin activity; voltage-gated monoatomic anion channel activity	outer envelope pore 21B-like protein [Source:NCBI gene (formerly Entrezgene);Acc:843973]	Outer envelope pore protein 21	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9FR53	1.085089907430747	0.07739785442118607	12.494242879608809	14.01963808358137	5.162581154858486e-9	3.6835125455129545e-8	At_XVE_RAPTOR_suc_4h_TiO	At_XVE_GFP_suc_4h_TiO	R1067	AT1G50030	F2J10.19;<br>F2J10_19;<br>target of rapamycin	cytoplasm; nucleus; polysome; protein-containing complex	abscisic acid biosynthetic process; auxin-activated signaling pathway; brassinosteroid mediated signaling pathway; defense response; dephosphorylation; embryo development ending in seed dormancy; gravitropism; negative regulation of autophagy; negative regulation of defense response to virus; phosphatidylinositol-3-phosphate biosynthetic process; phosphorylation; positive regulation of abscisic acid biosynthetic process; positive regulation of auxin mediated signaling pathway; positive regulation of brassinosteroid mediated signaling pathway; positive regulation of cell growth; positive regulation of DNA-templated transcription; positive regulation of embryonic development; positive regulation of glucose mediated signaling pathway; positive regulation of rRNA processing; post-embryonic development; response to auxin; response to rapamycin; response to stimulus; response to virus; rRNA transcription; sucrose mediated signaling	1-phosphatidylinositol-3-kinase activity; ATP binding; identical protein binding; kinase activity; nucleotide binding; protein binding; protein kinase activity; protein self-association; protein serine kinase activity; protein serine/threonine kinase activity; protein-containing complex binding; transcription cis-regulatory region binding; transferase activity	target of rapamycin [Source:NCBI gene (formerly Entrezgene);Acc:841427]	Phosphatidylinositol 3-/4-kinase, catalytic domain; PIK-related kinase, FAT; FATC domain; FKBP12-rapamycin binding domain; Protein kinase-like domain superfamily; Armadillo-like helical; Tetratricopeptide-like helical domain superfamily; PIK-related kinase; Armadillo-type fold; Phosphatidylinositol 3/4-kinase, conserved site; Domain of unknown function DUF3385,  target of rapamycin protein; Serine/threonine-protein kinase TOR, catalytic domain; FKBP12-rapamycin binding domain superfamily; Phosphatidylinositol 3-/4-kinase, catalytic domain superfamily	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9FRL5	2.584298555348317	0.24027259447720528	11.991925755673428	10.755694218774044	1.631205070409482e-7	7.726520375525025e-7	At_XVE_RAPTOR_suc_4h_TiO	At_XVE_GFP_suc_4h_TiO	R1067	AT1G75240	AtHB33;<br>F22H5.4;<br>F22H5_4;<br>homeobox protein 33;<br>ZHD5;<br>zinc-finger homeodomain 5	nucleus	abscisic acid-activated signaling pathway; positive regulation of DNA-templated transcription; response to abscisic acid	DNA binding; DNA-binding transcription factor activity; metal ion binding; protein binding; protein homodimerization activity; sequence-specific DNA binding; transcription cis-regulatory region binding	homeobox protein 33 [Source:NCBI gene (formerly Entrezgene);Acc:843861]	Homeodomain, ZF-HD class; ZF-HD homeobox protein, Cys/His-rich dimerisation domain; Homeobox-like domain superfamily	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9FWX7	2.058224562278573	0.07941951977556007	10.951204976238696	25.915852527125892	3.5338493718737344e-11	4.5967225291065255e-10	At_XVE_RAPTOR_suc_4h_TiO	At_XVE_GFP_suc_4h_TiO	R1067	AT1G02520	ATP-binding cassette B11;<br>MDR8;<br>multi-drug resistance 8;<br>P-glycoprotein 11;<br>PGP11;<br>T14P4.15;<br>T14P4_15	extracellular region; membrane; plasma membrane; plasmodesma	transmembrane transport	ABC-type transporter activity; ATP binding; ATP hydrolysis activity; nucleotide binding	P-glycoprotein 11 [Source:NCBI gene (formerly Entrezgene);Acc:839353]	ABC transporter-like, ATP-binding domain; AAA+ ATPase domain; ABC transporter type 1, transmembrane domain; ABC transporter-like, conserved site; P-loop containing nucleoside triphosphate hydrolase; ABC transporter type 1, transmembrane domain superfamily; Type 1 protein exporter	Q93YQ1	GFP	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
